msoa_id,ring_id,order,x,y,Eligible,Borough
E02001101,E02001101_0,12,389990.0,408691.59600000083,0,Oldham
E02001101,E02001101_0,13,390043.6880000001,408635.18700000085,0,Oldham
E02001101,E02001101_0,14,390079.15500000026,408152.26099999994,0,Oldham
E02001101,E02001101_0,15,390161.0,408172.0,0,Oldham
E02001101,E02001101_0,16,390231.0,408256.0,0,Oldham
E02001101,E02001101_0,17,390338.58299999963,408206.5480000004,0,Oldham
E02001101,E02001101_0,18,390456.0,408167.0,0,Oldham
E02001101,E02001101_0,19,390520.159,408196.80000000075,0,Oldham
E02001101,E02001101_0,20,390962.70100000035,408326.19400000013,0,Oldham
E02001101,E02001101_0,21,391060.72699999996,408237.33100000024,0,Oldham
E02001101,E02001101_0,22,391075.7139999997,408150.28500000015,0,Oldham
E02001101,E02001101_0,23,391121.26300000027,408122.09500000067,0,Oldham
E02001101,E02001101_0,24,391194.84700000007,408134.69999999925,0,Oldham
E02001101,E02001101_0,25,391193.3729999997,408103.4120000005,0,Oldham
E02001101,E02001101_0,26,391239.93599999975,408086.0399999991,0,Oldham
E02001101,E02001101_0,27,391158.8509999998,408010.77999999933,0,Oldham
E02001101,E02001101_0,28,391196.3360000001,407975.3900000006,0,Oldham
E02001101,E02001101_0,29,391154.83100000024,407901.4210000001,0,Oldham
E02001101,E02001101_0,30,391216.43200000003,407891.73000000045,0,Oldham
E02001101,E02001101_0,31,391227.38900000043,407862.87900000066,0,Oldham
E02001101,E02001101_0,32,391306.60699999984,407898.3969999999,0,Oldham
E02001101,E02001101_0,33,391343.0,407887.0,0,Oldham
E02001101,E02001101_0,34,391366.0329999998,407827.8029999994,0,Oldham
E02001101,E02001101_0,35,391326.1344999997,407732.5739999991,0,Oldham
E02001101,E02001101_0,36,391381.38100000005,407760.82799999975,0,Oldham
E02001101,E02001101_0,37,391420.3099999996,407776.33300000057,0,Oldham
E02001101,E02001101_0,38,391473.90199999977,407671.97000000067,0,Oldham
E02001101,E02001101_0,39,391560.6440000003,407827.5429999996,0,Oldham
E02001101,E02001101_0,40,391561.6185999997,407969.43209999986,0,Oldham
E02001101,E02001101_0,41,391572.0,408049.2349999994,0,Oldham
E02001101,E02001101_0,42,391537.34700000007,408051.5329999998,0,Oldham
E02001101,E02001101_0,43,391513.98599999957,407989.05000000075,0,Oldham
E02001101,E02001101_0,44,391458.41899999976,408037.41899999976,0,Oldham
E02001101,E02001101_0,45,391453.2879999997,408078.88599999994,0,Oldham
E02001101,E02001101_0,46,391393.5599999996,408094.9940000009,0,Oldham
E02001101,E02001101_0,47,391389.56850000005,408142.02300000004,0,Oldham
E02001101,E02001101_0,48,391463.56400000025,408154.3200000003,0,Oldham
E02001101,E02001101_0,49,391519.5159999998,408108.6779999994,0,Oldham
E02001101,E02001101_0,50,391592.2290000003,408148.70600000024,0,Oldham
E02001101,E02001101_0,51,391666.199,408229.6649999991,0,Oldham
E02001101,E02001101_0,52,391718.301,408206.3395000007,0,Oldham
E02001101,E02001101_0,53,391698.33100000024,408052.034,0,Oldham
E02001101,E02001101_0,54,391725.9299999997,408027.58100000024,0,Oldham
E02001101,E02001101_0,55,391727.78440000024,408025.8746000007,0,Oldham
E02001101,E02001101_0,56,391737.0,408099.0,0,Oldham
E02001101,E02001101_0,57,391792.5619999999,408119.27899999917,0,Oldham
E02001101,E02001101_0,58,391755.5939999996,408189.0,0,Oldham
E02001101,E02001101_0,59,391767.13100000005,408249.8300000001,0,Oldham
E02001101,E02001101_0,60,391807.28500000015,408470.5850000009,0,Oldham
E02001101,E02001101_0,61,391860.37799999956,408693.05000000075,0,Oldham
E02001101,E02001101_0,62,391869.6919999998,408726.091,0,Oldham
E02001101,E02001101_0,63,391824.8130000001,408755.0940000005,0,Oldham
E02001101,E02001101_0,64,391804.40699999966,408871.63900000043,0,Oldham
E02001101,E02001101_0,65,391772.7580000004,408966.61700000055,0,Oldham
E02001101,E02001101_0,66,391733.0769999996,409050.75,0,Oldham
E02001101,E02001101_0,67,391800.0939999996,409182.81200000085,0,Oldham
E02001101,E02001101_0,68,391941.3049999997,409217.2009999994,0,Oldham
E02001101,E02001101_0,69,391878.8969999999,409436.6730000004,0,Oldham
E02001101,E02001101_0,70,391871.56599999964,409464.7249999996,0,Oldham
E02001101,E02001101_0,71,391784.1500000004,409826.0460000001,0,Oldham
E02001102,E02001102_0,0,393274.20799999963,408769.03199999966,0,Oldham
E02001102,E02001102_0,1,393255.0,408744.0,0,Oldham
E02001102,E02001102_0,2,393280.40699999966,408717.4020000007,0,Oldham
E02001102,E02001102_0,3,393191.25,408590.4000000004,0,Oldham
E02001102,E02001102_0,4,393152.62799999956,408506.01600000076,0,Oldham
E02001102,E02001102_0,5,393116.00100000016,408528.0,0,Oldham
E02001102,E02001102_0,6,392889.32239999995,408494.2548999991,0,Oldham
E02001102,E02001102_0,7,392619.2960000001,408667.5120000001,0,Oldham
E02001102,E02001102_0,8,392575.1730000004,408671.4810000006,0,Oldham
E02001102,E02001102_0,9,392175.4060000004,408702.15100000054,0,Oldham
E02001102,E02001102_0,10,391980.5,408691.0940000005,0,Oldham
E02001102,E02001102_0,11,391937.6135,408635.2274999991,0,Oldham
E02001102,E02001102_0,12,391869.6919999998,408726.091,0,Oldham
E02001102,E02001102_0,13,391860.37799999956,408693.05000000075,0,Oldham
E02001102,E02001102_0,14,391807.28500000015,408470.5850000009,0,Oldham
E02001102,E02001102_0,15,391767.13100000005,408249.8300000001,0,Oldham
E02001102,E02001102_0,16,391755.5939999996,408189.0,0,Oldham
E02001102,E02001102_0,17,391792.5619999999,408119.27899999917,0,Oldham
E02001102,E02001102_0,18,391930.7719999999,407853.38599999994,0,Oldham
E02001102,E02001102_0,19,391969.7400000002,407837.83400000073,0,Oldham
E02001102,E02001102_0,20,391980.0,407878.0,0,Oldham
E02001102,E02001102_0,21,392052.0,407915.0,0,Oldham
E02001102,E02001102_0,22,392093.00100000016,407832.0,0,Oldham
E02001102,E02001102_0,23,392166.0,407868.0,0,Oldham
E02001102,E02001102_0,24,392205.0,407789.0,0,Oldham
E02001102,E02001102_0,25,392506.48450000025,407898.15100000054,0,Oldham
E02001102,E02001102_0,26,392557.34800000023,407748.8139999993,0,Oldham
E02001102,E02001102_0,27,392610.83999999985,407778.04099999927,0,Oldham
E02001102,E02001102_0,28,392802.0120000001,407600.21800000034,0,Oldham
E02001102,E02001102_0,29,392714.0820000004,407570.4199999999,0,Oldham
E02001102,E02001102_0,30,392615.8789999997,407477.2449999992,0,Oldham
E02001102,E02001102_0,31,392628.63800000027,407380.1129999999,0,Oldham
E02001102,E02001102_0,32,392740.93200000003,407257.9670000002,0,Oldham
E02001102,E02001102_0,33,392776.61959999986,407270.34640000015,0,Oldham
E02001102,E02001102_0,34,393002.0820000004,407375.7870000005,0,Oldham
E02001102,E02001102_0,35,393006.4474999998,407410.96829999983,0,Oldham
E02001102,E02001102_0,36,392977.5240000002,407420.5720000006,0,Oldham
E02001102,E02001102_0,37,392966.8420000002,407384.4780000001,0,Oldham
E02001102,E02001102_0,38,392848.3439999996,407338.1160000004,0,Oldham
E02001102,E02001102_0,39,392863.16700000037,407417.4350000005,0,Oldham
E02001102,E02001102_0,40,392891.42200000025,407495.3350000009,0,Oldham
E02001102,E02001102_0,41,392938.95969999954,407487.98699999973,0,Oldham
E02001102,E02001102_0,42,392940.2910000002,407607.41899999976,0,Oldham
E02001102,E02001102_0,43,392985.7750000004,407629.3230000008,0,Oldham
E02001102,E02001102_0,44,393022.8420000002,407606.89100000076,0,Oldham
E02001102,E02001102_0,45,393023.4780000001,407536.1040000003,0,Oldham
E02001102,E02001102_0,46,393145.32799999975,407512.7679999992,0,Oldham
E02001102,E02001102_0,47,393191.90299999993,407570.77800000086,0,Oldham
E02001102,E02001102_0,48,393183.81400000025,407631.1610000003,0,Oldham
E02001102,E02001102_0,49,393279.87150000036,407695.10449999943,0,Oldham
E02001102,E02001102_0,50,393255.0,407795.0,0,Oldham
E02001102,E02001102_0,51,393212.87399999984,407835.56900000013,0,Oldham
E02001102,E02001102_0,52,393220.6900000004,407835.4140000008,0,Oldham
E02001102,E02001102_0,53,393369.5939999996,407838.0940000005,0,Oldham
E02001102,E02001102_0,54,393398.02799999993,407805.4670000002,0,Oldham
E02001102,E02001102_0,55,393493.8970999997,407801.0544000007,0,Oldham
E02001102,E02001102_0,56,393516.5939999996,407848.90499999933,0,Oldham
E02001102,E02001102_0,57,393573.8130000001,407836.0,0,Oldham
E02001102,E02001102_0,58,393564.8660000004,407976.3350000009,0,Oldham
E02001102,E02001102_0,59,393599.0310000004,408071.9230000004,0,Oldham
E02001102,E02001102_0,60,393560.80759999994,408284.1972000003,0,Oldham
E02001102,E02001102_0,61,393611.9960000003,408471.46800000034,0,Oldham
E02001102,E02001102_0,62,393597.5860000001,408628.74599999934,0,Oldham
E02001102,E02001102_0,63,393514.05200000014,408642.0360000003,0,Oldham
E02001102,E02001102_0,64,393553.4900000002,408587.9419999998,0,Oldham
E02001102,E02001102_0,65,393491.67399999965,408562.5270000007,0,Oldham
E02001102,E02001102_0,66,393388.72300000023,408652.284,0,Oldham
E02001102,E02001102_0,67,393410.9035,408692.13350000046,0,Oldham
E02001102,E02001102_0,68,393380.3820000002,408736.5610000007,0,Oldham
E02001102,E02001102_0,69,393340.074,408708.9729999993,0,Oldham
E02001102,E02001102_0,70,393274.20799999963,408769.03199999966,0,Oldham
E02001103,E02001103_0,0,398471.0,413426.4059999995,0,Oldham
E02001103,E02001103_0,1,398348.5,413805.8110000007,0,Oldham
E02001103,E02001103_0,2,398366.3130000001,413985.5,0,Oldham
E02001103,E02001103_0,3,398320.30900000036,414188.4930000007,0,Oldham
E02001103,E02001103_0,4,398145.6869999999,413892.81200000085,0,Oldham
E02001103,E02001103_0,5,398099.3130000001,413455.40699999966,0,Oldham
E02001103,E02001103_0,6,397971.2189999996,413285.81200000085,0,Oldham
E02001103,E02001103_0,7,397937.4060000004,413189.0,0,Oldham
E02001103,E02001103_0,8,397926.6880000001,412813.0,0,Oldham
E02001103,E02001103_0,9,398016.4060000004,412691.4059999995,0,Oldham
E02001103,E02001103_0,10,398021.8130000001,412627.5,0,Oldham
E02001103,E02001103_0,11,397794.4060000004,411990.25,0,Oldham
E02001103,E02001103_0,12,397746.1880000001,412010.74899999984,0,Oldham
E02001103,E02001103_0,13,397678.9979999997,411942.06200000085,0,Oldham
E02001103,E02001103_0,14,397747.9000000004,411872.81200000085,0,Oldham
E02001103,E02001103_0,15,397728.0,411821.0,0,Oldham
E02001103,E02001103_0,16,397302.4060000004,411548.8110000007,0,Oldham
E02001103,E02001103_0,17,396856.5939999996,411460.31200000085,0,Oldham
E02001103,E02001103_0,18,396546.1880000001,411327.81200000085,0,Oldham
E02001103,E02001103_0,19,396419.5939999996,411216.18700000085,0,Oldham
E02001103,E02001103_0,20,396336.6880000001,411205.8440000005,0,Oldham
E02001103,E02001103_0,21,396341.1683,411175.8660000004,0,Oldham
E02001103,E02001103_0,22,396394.7934999997,411180.1854999997,0,Oldham
E02001103,E02001103_0,23,396447.78000000026,410894.99599999934,0,Oldham
E02001103,E02001103_0,24,396541.0,410560.81200000085,0,Oldham
E02001103,E02001103_0,25,396656.9868999999,410459.54560000077,0,Oldham
E02001103,E02001103_0,26,396756.90500000026,410259.31200000085,0,Oldham
E02001103,E02001103_0,27,396678.2110000001,409965.5820000004,0,Oldham
E02001103,E02001103_0,28,396692.8945000004,409928.84050000086,0,Oldham
E02001103,E02001103_0,29,396570.3420000002,409696.66899999976,0,Oldham
E02001103,E02001103_0,30,396501.5,409518.0,0,Oldham
E02001103,E02001103_0,31,396211.3130000001,409294.0,0,Oldham
E02001103,E02001103_0,32,396127.4060000004,409127.18700000085,0,Oldham
E02001103,E02001103_0,33,396129.8130000001,408996.5940000005,0,Oldham
E02001103,E02001103_0,34,396216.9060000004,408886.0940000005,0,Oldham
E02001103,E02001103_0,35,396236.0,408667.5,0,Oldham
E02001103,E02001103_0,36,396329.0,408498.90300000086,0,Oldham
E02001103,E02001103_0,37,396790.5,408265.9059999995,0,Oldham
E02001103,E02001103_0,38,396875.7259999998,408142.36400000006,0,Oldham
E02001103,E02001103_0,39,397010.0,407968.0,0,Oldham
E02001103,E02001103_0,40,397133.0,407870.0,0,Oldham
E02001103,E02001103_0,41,397567.8439999996,407613.6950000003,0,Oldham
E02001103,E02001103_0,42,397826.70600000024,407577.83999999985,0,Oldham
E02001103,E02001103_0,43,397845.79899999965,407630.98699999973,0,Oldham
E02001103,E02001103_0,44,397967.01999999955,407613.84600000083,0,Oldham
E02001103,E02001103_0,45,397973.5549999997,407555.02899999917,0,Oldham
E02001103,E02001103_0,46,398093.5870000003,407674.5,0,Oldham
E02001103,E02001103_0,47,398046.7740000002,407778.21949999966,0,Oldham
E02001103,E02001103_0,48,398146.59499999974,407912.13599999994,0,Oldham
E02001103,E02001103_0,49,398228.5669999998,407912.8530000001,0,Oldham
E02001103,E02001103_0,50,398307.1540000001,407844.7019999996,0,Oldham
E02001103,E02001103_0,51,398395.95299999975,407861.3690000009,0,Oldham
E02001103,E02001103_0,52,398400.0,407896.0,0,Oldham
E02001103,E02001103_0,53,398421.0,407854.0,0,Oldham
E02001103,E02001103_0,54,398489.6229999997,407844.19999999925,0,Oldham
E02001103,E02001103_0,55,398508.55599999987,407867.9600000009,0,Oldham
E02001103,E02001103_0,56,398555.00100000016,407827.7479999997,0,Oldham
E02001103,E02001103_0,57,398523.0,407926.0,0,Oldham
E02001103,E02001103_0,58,398427.38630000036,407934.7337999996,0,Oldham
E02001103,E02001103_0,59,398507.46800000034,408058.7770000007,0,Oldham
E02001103,E02001103_0,60,398537.0,408035.0,0,Oldham
E02001103,E02001103_0,61,398575.1179999998,408097.22699999996,0,Oldham
E02001103,E02001103_0,62,398701.27799999993,408021.4230000004,0,Oldham
E02001103,E02001103_0,63,398729.3700000001,408000.35199999996,0,Oldham
E02001103,E02001103_0,64,398762.2460000003,408040.4350000005,0,Oldham
E02001103,E02001103_0,65,398796.48500000034,408028.5170000009,0,Oldham
E02001103,E02001103_0,66,398784.3439999996,407898.0089999996,0,Oldham
E02001103,E02001103_0,67,398851.30150000006,407800.0645000003,0,Oldham
E02001103,E02001103_0,68,398901.0240000002,407796.9525000006,0,Oldham
E02001103,E02001103_0,69,398929.45799999963,407720.8300000001,0,Oldham
E02001103,E02001103_0,70,398977.14800000004,407711.875,0,Oldham
E02001103,E02001103_0,71,399035.20100000035,407750.1769999992,0,Oldham
E02001103,E02001103_0,72,399159.7170000002,407941.2709999997,0,Oldham
E02001103,E02001103_0,73,399304.0839999998,407962.0099999998,0,Oldham
E02001103,E02001103_0,74,399546.6490000002,407912.4629999995,0,Oldham
E02001103,E02001103_0,75,399441.68099999987,407526.43700000085,0,Oldham
E02001103,E02001103_0,76,399299.0,407446.5,0,Oldham
E02001103,E02001103_0,77,399186.1880000001,407340.9059999995,0,Oldham
E02001103,E02001103_0,78,399155.0939999996,407270.5,0,Oldham
E02001103,E02001103_0,79,398802.9160000002,406974.83699999936,0,Oldham
E02001103,E02001103_0,80,398889.46499999985,406881.6199999992,0,Oldham
E02001103,E02001103_0,81,399010.6780000003,406898.6769999992,0,Oldham
E02001103,E02001103_0,82,399068.68900000025,407054.9110000003,0,Oldham
E02001103,E02001103_0,83,399112.8799999999,407077.7129999995,0,Oldham
E02001103,E02001103_0,84,399090.0,407102.0,0,Oldham
E02001103,E02001103_0,85,399105.0,407167.0,0,Oldham
E02001103,E02001103_0,86,399290.8030000003,407356.8029999994,0,Oldham
E02001103,E02001103_0,87,399343.125,407299.6830000002,0,Oldham
E02001103,E02001103_0,88,399285.54899999965,407194.2719999999,0,Oldham
E02001103,E02001103_0,89,399330.87799999956,407081.54399999976,0,Oldham
E02001103,E02001103_0,90,399507.5209999997,406961.7410000004,0,Oldham
E02001103,E02001103_0,91,399584.5769999996,406962.4480000008,0,Oldham
E02001103,E02001103_0,92,399587.25299999956,406934.1925000008,0,Oldham
E02001103,E02001103_0,93,399428.1524,406788.9921000004,0,Oldham
E02001103,E02001103_0,94,399405.0,406743.0,0,Oldham
E02001103,E02001103_0,95,399321.0,406711.0,0,Oldham
E02001103,E02001103_0,96,399300.3439999996,406636.7620000001,0,Oldham
E02001103,E02001103_0,97,399169.4639999997,406665.9149999991,0,Oldham
E02001103,E02001103_0,98,399110.98599999957,406645.9199999999,0,Oldham
E02001103,E02001103_0,99,399109.04899999965,406575.01300000027,0,Oldham
E02001103,E02001103_0,100,399066.3590000002,406581.83999999985,0,Oldham
E02001103,E02001103_0,101,399056.0,406509.0,0,Oldham
E02001103,E02001103_0,102,398975.83499999996,406395.2520000003,0,Oldham
E02001103,E02001103_0,103,399006.2879999997,406380.99899999984,0,Oldham
E02001103,E02001103_0,104,399049.4139999999,406428.7050000001,0,Oldham
E02001103,E02001103_0,105,399089.1560000004,406389.24200000055,0,Oldham
E02001103,E02001103_0,106,399120.7170000002,406402.34500000067,0,Oldham
E02001103,E02001103_0,107,399107.41899999976,406447.5120000001,0,Oldham
E02001103,E02001103_0,108,399161.6179999998,406486.8540000003,0,Oldham
E02001103,E02001103_0,109,399114.0460000001,406532.75799999945,0,Oldham
E02001103,E02001103_0,110,399189.8360000001,406629.3660000004,0,Oldham
E02001103,E02001103_0,111,399187.70600000024,406600.4360000007,0,Oldham
E02001103,E02001103_0,112,399228.41700000037,406609.9519999996,0,Oldham
E02001103,E02001103_0,113,399240.483,406541.57100000046,0,Oldham
E02001103,E02001103_0,114,399381.699,406519.1559999995,0,Oldham
E02001103,E02001103_0,115,399417.15500000026,406509.2019999996,0,Oldham
E02001103,E02001103_0,116,399447.3269999996,406545.1280000005,0,Oldham
E02001103,E02001103_0,117,399510.4040000001,406521.1270000003,0,Oldham
E02001103,E02001103_0,118,399560.0,406375.0,0,Oldham
E02001103,E02001103_0,119,399589.01719999965,406346.6261999998,0,Oldham
E02001103,E02001103_0,120,399552.3830000004,406191.1370000001,0,Oldham
E02001103,E02001103_0,121,399564.96800000034,406096.38800000027,0,Oldham
E02001103,E02001103_0,122,399680.1229999997,405994.57100000046,0,Oldham
E02001103,E02001103_0,123,399622.9210000001,405918.591,0,Oldham
E02001103,E02001103_0,124,399544.9780000001,405937.3599999994,0,Oldham
E02001103,E02001103_0,125,399541.51499999966,405877.6579999998,0,Oldham
E02001103,E02001103_0,126,399571.625,405828.71800000034,0,Oldham
E02001103,E02001103_0,127,399707.2580000004,405906.3530000001,0,Oldham
E02001103,E02001103_0,128,399752.0064000003,405886.0730000008,0,Oldham
E02001103,E02001103_0,129,399855.0,405917.0,0,Oldham
E02001103,E02001103_0,130,399873.99899999984,405982.0,0,Oldham
E02001103,E02001103_0,131,399901.4950000001,405984.1710000001,0,Oldham
E02001103,E02001103_0,132,399915.73699999973,405862.4199999999,0,Oldham
E02001103,E02001103_0,133,399957.47559999954,405860.87659999914,0,Oldham
E02001103,E02001103_0,134,399963.1320000002,405970.4780000001,0,Oldham
E02001103,E02001103_0,135,399999.20299999975,406004.14499999955,0,Oldham
E02001103,E02001103_0,136,400068.57100000046,405969.2620000001,0,Oldham
E02001103,E02001103_0,137,400087.9929999998,405994.5999999996,0,Oldham
E02001103,E02001103_0,138,400043.6459999997,406127.7039999999,0,Oldham
E02001103,E02001103_0,139,400079.2759999996,406142.52449999936,0,Oldham
E02001103,E02001103_0,140,400096.2000000002,406108.0329999998,0,Oldham
E02001103,E02001103_0,141,400136.73599999957,406109.0889999997,0,Oldham
E02001103,E02001103_0,142,400210.6579999998,406135.7440000009,0,Oldham
E02001103,E02001103_0,143,400452.8150000004,406356.54399999976,0,Oldham
E02001103,E02001103_0,144,400546.4740000004,406218.18200000003,0,Oldham
E02001103,E02001103_0,145,400681.0,406236.0,0,Oldham
E02001103,E02001103_0,146,400662.65199999977,406038.5240000002,0,Oldham
E02001103,E02001103_0,147,400671.0,405983.0,0,Oldham
E02001103,E02001103_0,148,400709.8049999997,406030.7129999995,0,Oldham
E02001103,E02001103_0,149,400731.9639999997,406016.4240000006,0,Oldham
E02001103,E02001103_0,150,400915.2050000001,405788.77899999917,0,Oldham
E02001103,E02001103_0,151,401641.2340000002,405370.5649999995,0,Oldham
E02001103,E02001103_0,152,401882.7189999996,405296.4450000003,0,Oldham
E02001103,E02001103_0,153,402302.0,405940.0,0,Oldham
E02001103,E02001103_0,154,402457.0,406041.0,0,Oldham
E02001103,E02001103_0,155,402839.0,406055.0,0,Oldham
E02001103,E02001103_0,156,403226.0,406125.0,0,Oldham
E02001103,E02001103_0,157,403350.0,406080.0,0,Oldham
E02001103,E02001103_0,158,403546.0,406111.0,0,Oldham
E02001103,E02001103_0,159,403918.0,406042.0,0,Oldham
E02001103,E02001103_0,160,405025.0329999998,406281.1730000004,0,Oldham
E02001103,E02001103_0,161,404899.0262000002,406446.2907999996,0,Oldham
E02001103,E02001103_0,162,404820.6880000001,406551.59500000067,0,Oldham
E02001103,E02001103_0,163,403891.0939999996,407224.5940000005,0,Oldham
E02001103,E02001103_0,164,403766.6880000001,408008.31200000085,0,Oldham
E02001103,E02001103_0,165,403646.9060000004,408321.9059999995,0,Oldham
E02001103,E02001103_0,166,403533.5939999996,408471.18700000085,0,Oldham
E02001103,E02001103_0,167,403387.09800000023,408617.5889999997,0,Oldham
E02001103,E02001103_0,168,403347.10699999984,408558.95600000024,0,Oldham
E02001103,E02001103_0,169,403162.6880000001,408786.68700000085,0,Oldham
E02001103,E02001103_0,170,403163.9009999996,408825.00400000066,0,Oldham
E02001103,E02001103_0,171,402972.3130000001,408996.2809999995,0,Oldham
E02001103,E02001103_0,172,402309.4809999997,409261.06599999964,0,Oldham
E02001103,E02001103_0,173,402062.2829999998,409612.4969999995,0,Oldham
E02001103,E02001103_0,174,402006.5,409728.4059999995,0,Oldham
E02001103,E02001103_0,175,401537.5939999996,410021.0940000005,0,Oldham
E02001103,E02001103_0,176,401251.9060000004,410386.81200000085,0,Oldham
E02001103,E02001103_0,177,400711.9060000004,411432.49899999984,0,Oldham
E02001103,E02001103_0,178,400443.9060000004,411867.7190000005,0,Oldham
E02001103,E02001103_0,179,400370.4060000004,412059.9059999995,0,Oldham
E02001103,E02001103_0,180,400202.90299999993,412265.2400000002,0,Oldham
E02001103,E02001103_0,181,399598.59700000007,412888.30900000036,0,Oldham
E02001103,E02001103_0,182,399617.6880000001,412927.81200000085,0,Oldham
E02001103,E02001103_0,183,399589.11199999973,413091.4639999997,0,Oldham
E02001103,E02001103_0,184,399532.6880000001,413138.68700000085,0,Oldham
E02001103,E02001103_0,185,399470.9060000004,413357.68700000085,0,Oldham
E02001103,E02001103_0,186,399120.0939999996,413198.5940000005,0,Oldham
E02001103,E02001103_0,187,398863.4919999996,413267.68700000085,0,Oldham
E02001103,E02001103_0,188,398573.49899999984,413253.2809999995,0,Oldham
E02001103,E02001103_0,189,398471.0,413426.4059999995,0,Oldham
E02001104,E02001104_0,0,394447.43850000016,408744.29849999957,0,Oldham
E02001104,E02001104_0,1,394357.0,408695.09300000034,0,Oldham
E02001104,E02001104_0,2,394332.68900000025,408605.90699999966,0,Oldham
E02001104,E02001104_0,3,394273.4589999998,408626.47100000083,0,Oldham
E02001104,E02001104_0,4,394180.37799999956,408637.6919999998,0,Oldham
E02001104,E02001104_0,5,394189.0,408225.5,0,Oldham
E02001104,E02001104_0,6,394121.90299999993,407919.80599999987,0,Oldham
E02001104,E02001104_0,7,393932.0,407712.5940000005,0,Oldham
E02001104,E02001104_0,8,393896.69400000013,407730.90399999917,0,Oldham
E02001104,E02001104_0,9,393858.8130000001,407552.4059999995,0,Oldham
E02001104,E02001104_0,10,393950.94849999994,407473.35050000064,0,Oldham
E02001104,E02001104_0,11,393840.5619999999,407143.784,0,Oldham
E02001104,E02001104_0,12,393892.0,407099.0,0,Oldham
E02001104,E02001104_0,13,394044.1469999999,406800.5649999995,0,Oldham
E02001104,E02001104_0,14,394207.97300000023,406565.3560000006,0,Oldham
E02001104,E02001104_0,15,394228.7450000001,406583.84600000083,0,Oldham
E02001104,E02001104_0,16,394287.96499999985,406688.03500000015,0,Oldham
E02001104,E02001104_0,17,394037.9550000001,407044.591,0,Oldham
E02001104,E02001104_0,18,394072.74700000044,407103.5240000002,0,Oldham
E02001104,E02001104_0,19,394143.4129999997,407067.0219999999,0,Oldham
E02001104,E02001104_0,20,394274.84800000023,407090.2770000007,0,Oldham
E02001104,E02001104_0,21,394299.2139999997,407085.89100000076,0,Oldham
E02001104,E02001104_0,22,394366.642,407006.73000000045,0,Oldham
E02001104,E02001104_0,23,394742.6009999998,406808.5769999996,0,Oldham
E02001104,E02001104_0,24,394760.51999999955,406842.3560000006,0,Oldham
E02001104,E02001104_0,25,394814.75600000005,406775.5050000008,0,Oldham
E02001104,E02001104_0,26,394780.2735000001,406713.2335000001,0,Oldham
E02001104,E02001104_0,27,394896.31900000013,406706.0,0,Oldham
E02001104,E02001104_0,28,394952.2746000001,406591.2589999996,0,Oldham
E02001104,E02001104_0,29,395069.7410000004,406741.96499999985,0,Oldham
E02001104,E02001104_0,30,395130.9230000004,406649.1030000001,0,Oldham
E02001104,E02001104_0,31,395173.75,406685.16899999976,0,Oldham
E02001104,E02001104_0,32,395242.26099999994,406610.2899999991,0,Oldham
E02001104,E02001104_0,33,395323.13100000005,406699.6950000003,0,Oldham
E02001104,E02001104_0,34,395550.99039999954,406790.9135999996,0,Oldham
E02001104,E02001104_0,35,395680.7419999996,406948.5889999997,0,Oldham
E02001104,E02001104_0,36,395867.5219999999,407118.66699999943,0,Oldham
E02001104,E02001104_0,37,395925.0,407193.81200000085,0,Oldham
E02001104,E02001104_0,38,395919.1880000001,407262.31200000085,0,Oldham
E02001104,E02001104_0,39,396097.47919999994,407378.24679999985,0,Oldham
E02001104,E02001104_0,40,396467.4060000004,407564.5940000005,0,Oldham
E02001104,E02001104_0,41,396875.7259999998,408142.36400000006,0,Oldham
E02001104,E02001104_0,42,396790.5,408265.9059999995,0,Oldham
E02001104,E02001104_0,43,396329.0,408498.90300000086,0,Oldham
E02001104,E02001104_0,44,396311.40699999966,408385.3110000007,0,Oldham
E02001104,E02001104_0,45,396359.4060000004,408346.5,0,Oldham
E02001104,E02001104_0,46,396302.5939999996,408225.2809999995,0,Oldham
E02001104,E02001104_0,47,396081.9040000001,408177.09699999914,0,Oldham
E02001104,E02001104_0,48,395989.3200000003,408299.9910000004,0,Oldham
E02001104,E02001104_0,49,395953.4040000001,408290.9199999999,0,Oldham
E02001104,E02001104_0,50,395889.5939999996,408278.1919999998,0,Oldham
E02001104,E02001104_0,51,395863.25,408419.4330000002,0,Oldham
E02001104,E02001104_0,52,395642.5939999996,408585.0,0,Oldham
E02001104,E02001104_0,53,395470.3130000001,408571.5,0,Oldham
E02001104,E02001104_0,54,395415.9060000004,408509.81200000085,0,Oldham
E02001104,E02001104_0,55,395247.5,408473.5,0,Oldham
E02001104,E02001104_0,56,395108.10699999984,408415.43400000036,0,Oldham
E02001104,E02001104_0,57,394740.5939999996,408577.50100000016,0,Oldham
E02001104,E02001104_0,58,394759.0379999997,408637.6919999998,0,Oldham
E02001104,E02001104_0,59,394606.0939999996,408682.4059999995,0,Oldham
E02001104,E02001104_0,60,394556.4060000004,408663.31200000085,0,Oldham
E02001104,E02001104_0,61,394447.43850000016,408744.29849999957,0,Oldham
E02001105,E02001105_0,0,391060.72699999996,408237.33100000024,0,Oldham
E02001105,E02001105_0,1,390962.70100000035,408326.19400000013,0,Oldham
E02001105,E02001105_0,2,390520.159,408196.80000000075,0,Oldham
E02001105,E02001105_0,3,390456.0,408167.0,0,Oldham
E02001105,E02001105_0,4,390338.58299999963,408206.5480000004,0,Oldham
E02001105,E02001105_0,5,390231.0,408256.0,0,Oldham
