Borough,x,y,xend,yend
Bolton,372160.9689999996,404978.3420000002,372172.3150000004,405015.9279999994
Bolton,372172.3150000004,405015.9279999994,372213.32799999975,405000.3080000002
Bolton,372213.32799999975,405000.3080000002,372470.5999999996,404892.6850000005
Bolton,372470.5999999996,404892.6850000005,372658.3059999999,404797.0969999992
Bolton,372658.3059999999,404797.0969999992,372902.1749999998,404729.0850000009
Bolton,372902.1749999998,404729.0850000009,373004.0700000003,404705.03500000015
Bolton,373004.0700000003,404705.03500000015,373522.58800000045,404739.9079999998
Bolton,373522.58800000045,404739.9079999998,373580.31400000025,404729.693
Bolton,376702.4759999998,405789.86700000055,377068.8130000001,405689.8110000007
Bolton,376519.0,405911.8120000009,376702.4759999998,405789.86700000055
Bolton,376084.40699999966,406039.9059999995,376519.0,405911.8120000009
Bolton,376084.40699999966,406039.9059999995,376091.5889999997,406138.6604999993
Bolton,375767.5939999996,406176.0940000005,376091.5889999997,406138.6604999993
Bolton,375347.0029999996,406428.4049999993,375767.5939999996,406176.0940000005
Bolton,373873.3490000004,404606.3839999996,374051.4160000002,404440.78199999966
Bolton,374051.4160000002,404440.78199999966,374208.8130000001,404208.4059999995
Bolton,374208.8130000001,404208.4059999995,374349.2280000001,404064.41300000064
Bolton,374349.2280000001,404064.41300000064,374606.5939999996,403915.8120000009
Bolton,374606.5939999996,403915.8120000009,375512.4060000004,403644.1870000009
Bolton,375512.4060000004,403644.1870000009,375663.0,403564.25
Bolton,375663.0,403564.25,375691.0029999996,403682.9979999997
Bolton,375691.0029999996,403682.9979999997,376601.5939999996,403346.3090000004
Bolton,376601.5939999996,403346.3090000004,376837.81099999975,403724.5950000007
Bolton,376658.0,403790.5,376837.81099999975,403724.5950000007
Bolton,376658.0,403790.5,376714.8820000002,403902.3599999994
Bolton,376680.6880000001,403910.5940000005,376714.8820000002,403902.3599999994
Bolton,376680.6880000001,403910.5940000005,376710.6693000002,404019.71829999983
Bolton,376588.1880000001,404072.0,376710.6693000002,404019.71829999983
Bolton,376588.1880000001,404072.0,376610.77799999993,404134.1549999993
Bolton,376610.77799999993,404134.1549999993,376640.90699999966,404200.5
Bolton,376640.90699999966,404200.5,376721.9060000004,404173.1870000009
Bolton,376721.9060000004,404173.1870000009,376739.8030000003,404206.5
Bolton,376739.8030000003,404206.5,376756.6880000001,404234.5
Bolton,376648.73199999984,404295.5730000008,376756.6880000001,404234.5
Bolton,376648.73199999984,404295.5730000008,376690.0959999999,404339.5
Bolton,376690.0959999999,404339.5,376755.6909999997,404337.1909999997
Bolton,376755.6909999997,404337.1909999997,376804.0290000001,404403.9039999992
Bolton,376804.0290000001,404403.9039999992,376983.33050000016,404391.8239999991
Bolton,376983.33050000016,404391.8239999991,377029.74899999984,404445.1879999992
Bolton,376977.7189999996,404506.5940000005,377029.74899999984,404445.1879999992
Bolton,376977.7189999996,404506.5940000005,376989.4060000004,404567.5940000005
Bolton,376989.4060000004,404567.5940000005,377116.5,404596.0
Bolton,377116.5,404596.0,377398.8130000001,404498.4059999995
Bolton,377398.8130000001,404498.4059999995,377553.5760000004,404319.41000000015
Bolton,377553.5760000004,404319.41000000015,377678.4040000001,404161.9079999998
Bolton,377678.4040000001,404161.9079999998,377707.727,404263.92950000055
Bolton,377707.727,404263.92950000055,377741.3130000001,404268.6870000009
Bolton,377741.3130000001,404268.6870000009,377758.8130000001,404407.4059999995
Bolton,377712.4060000004,404542.9039999992,377758.8130000001,404407.4059999995
Bolton,377712.4060000004,404542.9039999992,377742.90299999993,404556.693
Bolton,377703.3130000001,404638.8110000007,377742.90299999993,404556.693
Bolton,377646.0,404655.8120000009,377703.3130000001,404638.8110000007
Bolton,377472.193,405017.7139999997,377646.0,404655.8120000009
Bolton,377446.0,405219.5,377472.193,405017.7139999997
Bolton,377446.0,405219.5,377465.90299999993,405521.99899999984
Bolton,377312.2889999999,405456.5030000005,377465.90299999993,405521.99899999984
Bolton,377285.3119999999,405496.50100000016,377312.2889999999,405456.5030000005
Bolton,377068.8130000001,405689.8110000007,377285.3119999999,405496.50100000016
Bolton,363030.5,405383.6870000009,363120.32749999966,405458.4949999992
Bolton,363030.5,405383.6870000009,363043.5939999996,405227.5940000005
Bolton,362957.8119999999,405148.1870000009,363043.5939999996,405227.5940000005
Bolton,362939.40299999993,405057.8100000005,362957.8119999999,405148.1870000009
Bolton,362873.8119999999,405010.6870000009,362939.40299999993,405057.8100000005
Bolton,362856.40500000026,404874.0,362873.8119999999,405010.6870000009
Bolton,362856.40500000026,404874.0,362914.81400000025,404776.49599999934
Bolton,362914.81400000025,404776.49599999934,363073.568,404734.5219999999
Bolton,363073.568,404734.5219999999,363189.5939999996,404747.0
Bolton,363189.5939999996,404747.0,363196.0829999996,404713.5580000002
Bolton,363196.0829999996,404713.5580000002,363217.49899999984,404729.5
Bolton,363217.49899999984,404729.5,363288.90500000026,404665.9059999995
Bolton,363288.90500000026,404665.9059999995,363348.4060000004,404665.8120000009
Bolton,363348.4060000004,404665.8120000009,363399.4060000004,404534.0
Bolton,363399.4060000004,404534.0,363466.40500000026,404524.4039999992
Bolton,363466.40500000026,404524.4039999992,363544.0,404498.4059999995
Bolton,363544.0,404498.4059999995,363602.88999999966,404413.26249999925
Bolton,363602.88999999966,404413.26249999925,363618.9060000004,404448.8120000009
Bolton,363618.9060000004,404448.8120000009,363643.9060000004,404386.3129999992
Bolton,363643.9060000004,404386.3129999992,363690.0,404393.5940000005
Bolton,363690.0,404393.5940000005,363703.3119999999,404344.5
Bolton,363703.3119999999,404344.5,363974.0,404219.5940000005
Bolton,363955.9639999997,404175.807,363974.0,404219.5940000005
Bolton,363955.9639999997,404175.807,364063.5,404117.1870000009
Bolton,364063.5,404117.1870000009,364131.0,403962.7190000005
Bolton,364131.0,403962.7190000005,364133.9170000004,403907.8509999998
Bolton,364133.9170000004,403907.8509999998,364210.0939999996,403916.5
Bolton,364210.0939999996,403916.5,364259.5939999996,403801.0940000005
Bolton,364259.5939999996,403801.0940000005,364313.98500000034,403775.5140000004
Bolton,364313.98500000034,403775.5140000004,364316.1119999997,403729.7070000004
Bolton,364316.1119999997,403729.7070000004,364397.2539999997,403682.13299999945
Bolton,364392.0,403643.0,364397.2539999997,403682.13299999945
Bolton,364392.0,403643.0,364418.273,403665.60649999976
Bolton,364418.273,403665.60649999976,364482.6869999999,403627.3100000005
Bolton,364482.6869999999,403627.3100000005,364486.3119999999,403593.3120000009
Bolton,364486.3119999999,403593.3120000009,364543.1919999998,403586.2100000009
Bolton,364518.25,403522.25,364543.1919999998,403586.2100000009
Bolton,364518.25,403522.25,364553.5939999996,403501.3080000002
Bolton,364553.5939999996,403501.3080000002,364573.3119999999,403416.3120000009
Bolton,364573.3119999999,403416.3120000009,364605.0,403426.4059999995
Bolton,364601.3119999999,403373.0,364605.0,403426.4059999995
Bolton,364601.3119999999,403373.0,364637.284,403334.8650000002
Bolton,364619.4060000004,403316.6879999992,364637.284,403334.8650000002
Bolton,364619.4060000004,403316.6879999992,364657.18599999975,403247.3120000009
Bolton,364631.091,403197.2310000006,364657.18599999975,403247.3120000009
Bolton,364631.091,403197.2310000006,364684.28199999966,403195.7070000004
Bolton,364684.28199999966,403195.7070000004,364711.0,403069.5
Bolton,364711.0,403069.5,364800.1880000001,403085.9010000005
Bolton,364800.1880000001,403085.9010000005,364808.3119999999,403050.8120000009
Bolton,364808.3119999999,403050.8120000009,364848.1869999999,403095.4059999995
Bolton,364848.1869999999,403095.4059999995,364877.6869999999,403092.7809999995
Bolton,364869.4060000004,403056.6940000001,364877.6869999999,403092.7809999995
Bolton,364869.4060000004,403056.6940000001,364929.4960000003,403069.0580000002
Bolton,364929.4960000003,403069.0580000002,365028.1869999999,403064.5309999995
Bolton,365027.1914999997,403093.3359999992,365028.1869999999,403064.5309999995
Bolton,365027.1914999997,403093.3359999992,365057.0939999996,403092.7809999995
Bolton,365057.0939999996,403092.7809999995,365076.4060000004,403133.8120000009
Bolton,365046.1869999999,403156.5,365076.4060000004,403133.8120000009
Bolton,365046.1869999999,403156.5,365085.0,403159.5
Bolton,365085.0,403159.5,365096.0480000004,403241.841
Bolton,365096.0480000004,403241.841,365128.0939999996,403243.3120000009
Bolton,365112.0099999998,403341.9250000008,365128.0939999996,403243.3120000009
Bolton,365112.0099999998,403341.9250000008,365181.1880000001,403327.5
Bolton,365181.1880000001,403327.5,365267.8119999999,403428.6870000009
Bolton,365267.8119999999,403428.6870000009,365327.0,403428.3049999997
Bolton,365327.0,403428.3049999997,365357.193,403436.1809999999
Bolton,365357.193,403436.1809999999,365415.4040000001,403457.40699999966
Bolton,365415.4040000001,403457.40699999966,365453.0939999996,403514.7190000005
Bolton,365453.0939999996,403514.7190000005,365507.90199999977,403506.5
Bolton,365507.90199999977,403506.5,365545.9060000004,403558.3440000005
Bolton,365545.9060000004,403558.3440000005,365566.16000000015,403517.2949999999
Bolton,365566.16000000015,403517.2949999999,365647.5939999996,403599.3120000009
Bolton,365647.5939999996,403599.3120000009,365722.0939999996,403608.6870000009
Bolton,365722.0939999996,403608.6870000009,365736.8059999999,403659.4450000003
Bolton,365736.8059999999,403659.4450000003,365812.0939999996,403659.5
Bolton,365812.0939999996,403659.5,365905.9044000004,403747.4715999998
Bolton,365905.9044000004,403747.4715999998,365934.5939999996,403943.8120000009
Bolton,365893.6869999999,404066.5,365934.5939999996,403943.8120000009
Bolton,365886.3119999999,404257.6870000009,365893.6869999999,404066.5
Bolton,365886.3119999999,404257.6870000009,365908.0,404323.3120000009
Bolton,365908.0,404323.3120000009,365944.3059999999,404320.2139999997
Bolton,365927.6950000003,404470.23900000006,365944.3059999999,404320.2139999997
Bolton,365927.6950000003,404470.23900000006,366092.9040000001,404528.4979999997
Bolton,366092.9040000001,404528.4979999997,366282.193,404279.1940000001
Bolton,366282.193,404279.1940000001,366325.0,404305.0
Bolton,366325.0,404305.0,366353.5884999996,404400.1939000003
Bolton,366353.5884999996,404400.1939000003,366354.0939999996,404455.9059999995
Bolton,366354.0939999996,404455.9059999995,366444.9060000004,404569.1870000009
Bolton,366444.9060000004,404569.1870000009,366475.40299999993,404690.4049999993
Bury,376610.6880000001,418164.0940000005,376746.4060000004,418055.4059999995
Bury,376602.2810000004,418726.375,376610.6880000001,418164.0940000005
Bury,376494.4790000003,418743.2540000007,376602.2810000004,418726.375
Bury,376203.7189999996,418791.125,376494.4790000003,418743.2540000007
Bury,375568.5959999999,419018.0,376203.7189999996,418791.125
Bury,375568.5959999999,419018.0,375716.0,418598.6870000009
Bury,375716.0,418598.6870000009,376130.1880000001,417781.0
Bury,376107.90299999993,417661.807,376130.1880000001,417781.0
Bury,375941.9060000004,417341.4059999995,376107.90299999993,417661.807
Bury,375895.9060000004,417188.1870000009,375941.9060000004,417341.4059999995
Bury,375832.8130000001,416850.4059999995,375895.9060000004,417188.1870000009
Bury,375832.8130000001,416850.4059999995,375858.09300000034,416758.71199999936
Bury,375832.1880000001,416566.8120000009,375858.09300000034,416758.71199999936
Bury,375689.9060000004,416571.7809999995,375832.1880000001,416566.8120000009
Bury,375605.9060000004,416529.0950000007,375689.9060000004,416571.7809999995
Bury,375536.3090000004,416370.5,375605.9060000004,416529.0950000007
Bury,380426.0499999998,417268.24899999984,380439.17899999954,417061.08699999936
Bury,380426.0499999998,417268.24899999984,380454.375,417380.5940000005
Bury,380454.375,417380.5940000005,380559.7810000004,417437.9059999995
Bury,380559.7810000004,417437.9059999995,380559.8130000001,417638.6870000009
Bury,380506.409,417648.7190000005,380559.8130000001,417638.6870000009
Bury,380506.409,417648.7190000005,380576.9060000004,417729.5
Bury,380576.9060000004,417729.5,380675.7810000004,417777.625
Bury,380649.9060000004,417896.3129999992,380675.7810000004,417777.625
Bury,380649.9060000004,417896.3129999992,380679.1869999999,417980.625
Bury,380544.1880000001,418508.8120000009,380679.1869999999,417980.625
Bury,380544.1880000001,418508.8120000009,380558.7810000004,418684.875
Bury,380417.84700000007,418846.13299999945,380558.7810000004,418684.875
Bury,380343.125,418952.9059999995,380417.84700000007,418846.13299999945
Bury,380268.5219999999,418989.7734999992,380343.125,418952.9059999995
Bury,380092.4230000004,418802.9940000009,380268.5219999999,418989.7734999992
Bury,380011.8130000001,418706.9690000005,380092.4230000004,418802.9940000009
Bury,380008.9040000001,418643.3100000005,380011.8130000001,418706.9690000005
Bury,379868.4380000001,418523.0510000009,380008.9040000001,418643.3100000005
Bury,379813.0939999996,418381.40699999966,379868.4380000001,418523.0510000009
Bury,379749.057,418309.5150000006,379813.0939999996,418381.40699999966
Bury,379493.875,418190.5309999995,379749.057,418309.5150000006
Bury,379485.7810000004,418119.5,379493.875,418190.5309999995
Bury,379420.15500000026,418079.4240000006,379485.7810000004,418119.5
Bury,379381.5099999998,418058.8155000005,379420.15500000026,418079.4240000006
Bury,379339.5939999996,417856.5,379381.5099999998,418058.8155000005
Bury,379240.2810000004,417746.0,379339.5939999996,417856.5
Bury,379240.2810000004,417746.0,379241.4000000004,417664.8149999995
Bury,379169.744,417688.0289999992,379241.4000000004,417664.8149999995
Bury,379162.1880000001,417655.125,379169.744,417688.0289999992
Bury,379050.99899999984,417678.9059999995,379162.1880000001,417655.125
Bury,378937.90500000026,417735.2190000005,379050.99899999984,417678.9059999995
Bury,378921.5080000004,417772.20800000057,378937.90500000026,417735.2190000005
Bury,378871.034,417762.2899999991,378921.5080000004,417772.20800000057
Bury,378785.96300000045,417732.73900000006,378871.034,417762.2899999991
Bury,378595.99899999984,417709.7899999991,378785.96300000045,417732.73900000006
Bury,378514.5,417730.375,378595.99899999984,417709.7899999991
Bury,378062.1880000001,417682.2809999995,378514.5,417730.375
Bury,376746.4060000004,418055.4059999995,378062.1880000001,417682.2809999995
Bury,380425.7189999996,416920.9059999995,380439.17899999954,417061.08699999936
Bury,375470.18599999975,416231.2190000005,375536.3090000004,416370.5
Bury,375470.18599999975,416231.2190000005,375626.50100000016,415791.693
Bury,375626.50100000016,415791.693,375732.80399999954,415783.6879999992
Bury,375699.0,415685.6870000009,375732.80399999954,415783.6879999992
Bury,375699.0,415685.6870000009,375742.8119999999,415622.9059999995
Bury,375727.0,415456.5940000005,375742.8119999999,415622.9059999995
